Date,ServiceName,MeterCategory,CostUSD,ResourceGroup,Tags,SubscriptionName,Location
2025-11-07,Azure Kubernetes Service,Node Hours,55.7968,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2025-11-07,Azure Kubernetes Service,Node Hours,52.9851,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,southeastasia
2025-11-07,Azure Kubernetes Service,Node Hours,52.3502,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2025-11-07,Azure Kubernetes Service,Node Hours,48.8714,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2025-11-07,Azure Kubernetes Service,Node Hours,55.7922,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2025-11-07,Azure Kubernetes Service,Node Hours,60.644,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2025-11-07,Azure CDN,GB Transferred,10.2733,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2025-11-07,Azure CDN,GB Transferred,12.7443,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2025-11-07,Azure CDN,GB Transferred,11.7131,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2025-11-07,Azure CDN,GB Transferred,11.1123,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2025-11-07,Azure CDN,GB Transferred,11.5287,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2025-11-07,Azure CDN,GB Transferred,13.2724,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2025-11-07,Azure CDN,GB Transferred,13.3016,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2025-11-07,Azure CDN,GB Transferred,14.5206,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2025-11-07,Azure CDN,GB Transferred,12.844,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2025-11-07,Azure CDN,GB Transferred,10.803,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2025-11-07,Azure CDN,GB Transferred,12.5588,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,southeastasia
2025-11-07,Azure CDN,GB Transferred,11.2325,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,southeastasia
2025-11-07,Azure CDN,GB Transferred,11.44,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2025-11-07,Azure CDN,GB Transferred,13.5044,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2025-11-07,Azure CDN,GB Transferred,13.0582,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2025-11-07,Azure Functions,Executions,15.6461,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2025-11-07,Azure Functions,Executions,14.3821,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2025-11-07,Azure Functions,Executions,15.9175,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2025-11-07,Azure Functions,Executions,14.3074,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2025-11-07,Azure Functions,Executions,16.3537,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2025-11-07,Azure Functions,Executions,15.3212,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2025-11-07,Azure Functions,Executions,14.5834,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,westeurope
2025-11-07,Azure Functions,Executions,15.1439,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,southeastasia
2025-11-07,Azure Functions,Executions,14.8364,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2025-11-07,Azure Functions,Executions,16.9949,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2025-11-07,Azure Functions,Executions,15.1885,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2025-11-07,Azure Functions,Executions,14.8581,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2025-11-07,Azure Functions,Executions,14.5413,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,westeurope
2025-11-07,Azure Functions,Executions,15.988,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2025-11-07,Azure Functions,Executions,15.807,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2025-11-07,Azure Bandwidth,GB Egress,25.0351,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2025-11-07,Azure Bandwidth,GB Egress,22.9981,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2025-11-07,Azure Bandwidth,GB Egress,23.5841,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2025-11-07,Azure Bandwidth,GB Egress,25.2423,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2025-11-07,Azure Bandwidth,GB Egress,28.7839,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2025-11-07,Azure Bandwidth,GB Egress,25.0898,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2025-11-07,Azure Bandwidth,GB Egress,24.2953,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,southeastasia
2025-11-07,Azure Bandwidth,GB Egress,21.6003,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2025-11-07,Azure Bandwidth,GB Egress,29.1642,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2025-11-07,Azure Bandwidth,GB Egress,26.9822,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2025-11-07,Azure Bandwidth,GB Egress,27.5066,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2025-11-07,Azure Bandwidth,GB Egress,27.8893,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2025-11-07,Azure Bandwidth,GB Egress,25.2872,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2025-11-07,Azure Bandwidth,GB Egress,25.8631,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,eastus
2025-11-07,Azure Bandwidth,GB Egress,29.1065,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,westeurope
2025-11-08,Virtual Machines,Compute Hours,156.5882,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2025-11-08,Virtual Machines,Compute Hours,162.2459,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,eastus
2025-11-08,Virtual Machines,Compute Hours,166.1711,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,westeurope
2025-11-08,Virtual Machines,Compute Hours,163.0143,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2025-11-08,Virtual Machines,Compute Hours,152.32,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2025-11-08,Virtual Machines,Compute Hours,153.6277,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2025-11-08,Virtual Machines,Compute Hours,164.8825,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2025-11-08,Virtual Machines,Compute Hours,164.8598,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2025-11-08,Virtual Machines,Compute Hours,170.2996,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2025-11-08,Virtual Machines,Compute Hours,161.7406,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2025-11-08,Virtual Machines,Compute Hours,162.3718,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,westeurope
2025-11-08,Virtual Machines,Compute Hours,147.9089,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2025-11-08,Virtual Machines,Compute Hours,146.0378,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2025-11-08,Virtual Machines,Compute Hours,164.924,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2025-11-08,Virtual Machines,Compute Hours,146.1344,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,24.6906,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,27.8068,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,27.4541,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,25.4086,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,24.0774,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,westeurope
2025-11-08,Azure Blob Storage,GRS Data Stored,24.462,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,26.6684,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,24.6555,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,eastus
2025-11-08,Azure Blob Storage,GRS Data Stored,23.4938,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,27.4434,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,westeurope
2025-11-08,Azure Blob Storage,GRS Data Stored,25.141,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2025-11-08,Azure Blob Storage,GRS Data Stored,23.4516,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2025-11-08,Azure Blob Storage,GRS Data Stored,25.803,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,southeastasia
2025-11-08,Azure Blob Storage,GRS Data Stored,26.8989,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2025-11-08,Azure Blob Storage,GRS Data Stored,22.4933,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2025-11-08,Azure SQL Database,vCore Hours,47.7845,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,westeurope
2025-11-08,Azure SQL Database,vCore Hours,47.582,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2025-11-08,Azure SQL Database,vCore Hours,50.6432,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,eastus
2025-11-08,Azure SQL Database,vCore Hours,51.4304,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,eastus
2025-11-08,Azure SQL Database,vCore Hours,46.2472,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2025-11-08,Azure SQL Database,vCore Hours,42.1247,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,westeurope
2025-11-08,Azure SQL Database,vCore Hours,53.1813,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
2025-11-08,Azure SQL Database,vCore Hours,43.7575,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,southeastasia
2025-11-08,Azure SQL Database,vCore Hours,49.8501,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2025-11-08,Azure SQL Database,vCore Hours,48.0844,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,southeastasia
2025-11-08,Azure SQL Database,vCore Hours,49.3738,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2025-11-08,Azure SQL Database,vCore Hours,55.8942,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2025-11-08,Azure SQL Database,vCore Hours,61.9689,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2025-11-08,Azure SQL Database,vCore Hours,41.5086,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2025-11-08,Azure SQL Database,vCore Hours,52.9715,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,eastus
2025-11-08,Azure Kubernetes Service,Node Hours,31.1858,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,eastus
2025-11-08,Azure Kubernetes Service,Node Hours,34.6135,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,34.3556,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,35.6438,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,32.4418,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,eastus
2025-11-08,Azure Kubernetes Service,Node Hours,29.0982,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,34.2713,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,31.9665,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,30.9649,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,westeurope
2025-11-08,Azure Kubernetes Service,Node Hours,30.2749,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2025-11-08,Azure Kubernetes Service,Node Hours,34.4953,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,southeastasia
2025-11-08,Azure Kubernetes Service,Node Hours,36.195,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,eastus
2025-11-08,Azure Kubernetes Service,Node Hours,28.2277,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2025-11-08,Azure Kubernetes Service,Node Hours,33.4011,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,westeurope
2025-11-08,Azure Kubernetes Service,Node Hours,30.5705,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2025-11-08,Azure CDN,GB Transferred,6.6874,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2025-11-08,Azure CDN,GB Transferred,7.8073,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2025-11-08,Azure CDN,GB Transferred,7.1271,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2025-11-08,Azure CDN,GB Transferred,6.6108,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,southeastasia
2025-11-08,Azure CDN,GB Transferred,7.1628,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2025-11-08,Azure CDN,GB Transferred,6.9922,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2025-11-08,Azure CDN,GB Transferred,7.2564,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,southeastasia
2025-11-08,Azure CDN,GB Transferred,6.7855,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""staging""}",azure-ml-team,westeurope
2025-11-08,Azure CDN,GB Transferred,7.4309,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""development""}",azure-ml-team,eastus
2025-11-08,Azure CDN,GB Transferred,7.2103,frontend-rg,"{""team"": ""frontend"", ""env"": ""production""}",azure-frontend,eastus
2025-11-08,Azure CDN,GB Transferred,7.9653,frontend-rg,"{""team"": ""frontend"", ""env"": ""staging""}",azure-frontend,eastus
2025-11-08,Azure CDN,GB Transferred,8.1165,frontend-rg,"{""team"": ""frontend"", ""env"": ""development""}",azure-frontend,westeurope
2025-11-08,Azure CDN,GB Transferred,7.8853,backend-rg,"{""team"": ""backend"", ""env"": ""production""}",azure-backend,eastus
2025-11-08,Azure CDN,GB Transferred,7.5416,backend-rg,"{""team"": ""backend"", ""env"": ""staging""}",azure-backend,southeastasia
2025-11-08,Azure CDN,GB Transferred,7.5229,backend-rg,"{""team"": ""backend"", ""env"": ""development""}",azure-backend,southeastasia
2025-11-08,Azure Functions,Executions,8.2493,platform-rg,"{""team"": ""platform"", ""env"": ""production""}",azure-platform,southeastasia
2025-11-08,Azure Functions,Executions,8.2687,platform-rg,"{""team"": ""platform"", ""env"": ""staging""}",azure-platform,southeastasia
2025-11-08,Azure Functions,Executions,9.4864,platform-rg,"{""team"": ""platform"", ""env"": ""development""}",azure-platform,southeastasia
2025-11-08,Azure Functions,Executions,7.5085,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""production""}",azure-data-eng,westeurope
2025-11-08,Azure Functions,Executions,8.8566,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""staging""}",azure-data-eng,southeastasia
2025-11-08,Azure Functions,Executions,8.6617,data-eng-rg,"{""team"": ""data-eng"", ""env"": ""development""}",azure-data-eng,southeastasia
2025-11-08,Azure Functions,Executions,9.4025,ml-team-rg,"{""team"": ""ml-team"", ""env"": ""production""}",azure-ml-team,eastus
