usage_start_time,service_description,sku_description,cost,currency,project_id,labels,location_region
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,71.2408,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,77.6289,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,65.7051,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.0866,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,44.0491,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.1675,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.2651,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.6235,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,47.2738,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.9686,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.0729,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.305,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.2509,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.1847,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2025-12-08 22:01:54 UTC,Kubernetes Engine,Cluster Management,47.883,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,263.5742,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,236.3385,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,235.5568,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,249.0784,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,239.7911,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,237.2833,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,230.8062,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,265.7058,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,240.0154,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,233.028,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,237.5322,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,248.5999,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,267.3861,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,239.7017,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Compute Engine,N2 Instance Core,227.923,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,42.4526,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,37.7807,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,37.1481,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,37.6138,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,34.1628,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,37.3066,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,39.4156,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,40.6221,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,36.4872,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,37.918,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,40.6688,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,37.5239,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,39.3105,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,38.5372,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Storage,Standard Storage,35.6853,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,62.2676,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,71.4681,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,54.0775,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,63.4204,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,60.0359,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,71.4749,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,72.8907,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,63.1609,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,79.4117,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,72.9487,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,67.4526,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,73.5205,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,63.5456,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,65.2462,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,BigQuery,Analysis,68.6918,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.1253,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,18.292,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,18.7792,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.8222,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.7592,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.6235,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,17.7918,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.7606,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.8905,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.1704,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.4384,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.3214,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,18.6158,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.1874,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.6586,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,60.1989,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,50.5797,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,57.7744,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,58.6262,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,69.0612,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,61.9587,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,57.5829,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,59.1177,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,62.8047,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,59.3763,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,58.4909,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,58.6281,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,63.038,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,55.0909,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Cloud SQL,DB Custom Core,56.3496,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,20.738,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,20.4641,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Networking,Network Egress,20.8995,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,23.5705,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Networking,Network Egress,23.787,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,22.6,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Networking,Network Egress,22.5116,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Networking,Network Egress,21.138,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2025-12-09 22:01:54 UTC,Networking,Network Egress,18.9473,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,22.4015,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,22.6404,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,21.1323,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Networking,Network Egress,20.5076,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Networking,Network Egress,20.2012,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Networking,Network Egress,22.4384,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,74.7785,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,80.5694,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,70.1601,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.895,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.9609,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,47.9801,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.8315,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,54.2257,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,46.039,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.3007,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,54.5275,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.0296,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.3102,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.0928,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2025-12-09 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.1919,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2025-12-10 22:01:54 UTC,Compute Engine,N2 Instance Core,249.3572,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2025-12-10 22:01:54 UTC,Compute Engine,N2 Instance Core,246.3739,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2025-12-10 22:01:54 UTC,Compute Engine,N2 Instance Core,242.9071,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-12-10 22:01:54 UTC,Compute Engine,N2 Instance Core,265.6536,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-12-10 22:01:54 UTC,Compute Engine,N2 Instance Core,238.2197,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
